company,ticker,year,quarter,filename,filepath
Cisco,CSCO,2019,4,2019_Q4_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2019_Q4_csco_processed.txt
Cisco,CSCO,2020,1,2020_Q1_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2020_Q1_csco_processed.txt
Cisco,CSCO,2020,2,2020_Q2_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2020_Q2_csco_processed.txt
Cisco,CSCO,2020,3,2020_Q3_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2020_Q3_csco_processed.txt
Cisco,CSCO,2020,4,2020_Q4_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2020_Q4_csco_processed.txt
Cisco,CSCO,2021,1,2021_Q1_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2021_Q1_csco_processed.txt
Cisco,CSCO,2021,2,2021_Q2_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2021_Q2_csco_processed.txt
Cisco,CSCO,2021,3,2021_Q3_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2021_Q3_csco_processed.txt
Cisco,CSCO,2021,4,2021_Q4_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2021_Q4_csco_processed.txt
Cisco,CSCO,2022,1,2022_Q1_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2022_Q1_csco_processed.txt
Cisco,CSCO,2022,2,2022_Q2_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2022_Q2_csco_processed.txt
Cisco,CSCO,2022,3,2022_Q3_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2022_Q3_csco_processed.txt
Cisco,CSCO,2022,4,2022_Q4_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2022_Q4_csco_processed.txt
Cisco,CSCO,2023,1,2023_Q1_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2023_Q1_csco_processed.txt
Cisco,CSCO,2023,2,2023_Q2_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2023_Q2_csco_processed.txt
Cisco,CSCO,2023,3,2023_Q3_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2023_Q3_csco_processed.txt
Cisco,CSCO,2023,4,2023_Q4_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2023_Q4_csco_processed.txt
Cisco,CSCO,2024,1,2024_Q1_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2024_Q1_csco_processed.txt
Cisco,CSCO,2024,2,2024_Q2_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2024_Q2_csco_processed.txt
Cisco,CSCO,2024,3,2024_Q3_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2024_Q3_csco_processed.txt
Cisco,CSCO,2024,4,2024_Q4_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2024_Q4_csco_processed.txt
Citi,C,2017,4,2017_Q4_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2017_Q4_c_processed.txt
Citi,C,2018,1,2018_Q1_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2018_Q1_c_processed.txt
Citi,C,2018,2,2018_Q2_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2018_Q2_c_processed.txt
Citi,C,2018,3,2018_Q3_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2018_Q3_c_processed.txt
Citi,C,2018,4,2018_Q4_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2018_Q4_c_processed.txt
Citi,C,2019,1,2019_Q1_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2019_Q1_c_processed.txt
Citi,C,2019,2,2019_Q2_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2019_Q2_c_processed.txt
Citi,C,2019,3,2019_Q3_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2019_Q3_c_processed.txt
Citi,C,2019,4,2019_Q4_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2019_Q4_c_processed.txt
Citi,C,2020,1,2020_Q1_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2020_Q1_c_processed.txt
Citi,C,2020,2,2020_Q2_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2020_Q2_c_processed.txt
Citi,C,2020,3,2020_Q3_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2020_Q3_c_processed.txt
Citi,C,2020,4,2020_Q4_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2020_Q4_c_processed.txt
Citi,C,2021,1,2021_Q1_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2021_Q1_c_processed.txt
Citi,C,2021,2,2021_Q2_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2021_Q2_c_processed.txt
Citi,C,2021,3,2021_Q3_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2021_Q3_c_processed.txt
Citi,C,2021,4,2021_Q4_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2021_Q4_c_processed.txt
Citi,C,2022,1,2022_Q1_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2022_Q1_c_processed.txt
Citi,C,2022,2,2022_Q2_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2022_Q2_c_processed.txt
Citi,C,2022,3,2022_Q3_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2022_Q3_c_processed.txt
Citi,C,2022,4,2022_Q4_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2022_Q4_c_processed.txt
Citi,C,2023,1,2023_Q1_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2023_Q1_c_processed.txt
Citi,C,2023,2,2023_Q2_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2023_Q2_c_processed.txt
Citi,C,2023,3,2023_Q3_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2023_Q3_c_processed.txt
Citi,C,2023,4,2023_Q4_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2023_Q4_c_processed.txt
Citi,C,2024,1,2024_Q1_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2024_Q1_c_processed.txt
Citi,C,2024,2,2024_Q2_c_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Citi/2024_Q2_c_processed.txt
Compass Group,CPG,2018,3,2018_Q3_cpg_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Compass Group/2018_Q3_cpg_processed.txt
Compass Group,CPG,2019,1,2019_Q1_cpg_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Compass Group/2019_Q1_cpg_processed.txt
Compass Group,CPG,2019,3,2019_Q3_cpg_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Compass Group/2019_Q3_cpg_processed.txt
Compass Group,CPG,2020,1,2020_Q1_cpg_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Compass Group/2020_Q1_cpg_processed.txt
Compass Group,CPG,2020,3,2020_Q3_cpg_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Compass Group/2020_Q3_cpg_processed.txt
Compass Group,CPG,2021,1,2021_Q1_cpg_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Compass Group/2021_Q1_cpg_processed.txt
Compass Group,CPG,2021,3,2021_Q3_cpg_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Compass Group/2021_Q3_cpg_processed.txt
Compass Group,CPG,2021,4,2021_Q4_cpg_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Compass Group/2021_Q4_cpg_processed.txt
Compass Group,CPG,2022,1,2022_Q1_cpg_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Compass Group/2022_Q1_cpg_processed.txt
Compass Group,CPG,2022,2,2022_Q2_cpg_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Compass Group/2022_Q2_cpg_processed.txt
Compass Group,CPG,2023,2,2023_Q2_cpg_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Compass Group/2023_Q2_cpg_processed.txt
Compass Group,CPG,2023,3,2023_Q3_cpg_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Compass Group/2023_Q3_cpg_processed.txt
Costco,COST,2018,2,2018_Q2_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2018_Q2_cost_processed.txt
Costco,COST,2018,3,2018_Q3_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2018_Q3_cost_processed.txt
Costco,COST,2018,4,2018_Q4_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2018_Q4_cost_processed.txt
Costco,COST,2019,1,2019_Q1_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2019_Q1_cost_processed.txt
Costco,COST,2019,2,2019_Q2_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2019_Q2_cost_processed.txt
Costco,COST,2019,3,2019_Q3_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2019_Q3_cost_processed.txt
Costco,COST,2019,4,2019_Q4_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2019_Q4_cost_processed.txt
Costco,COST,2020,1,2020_Q1_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2020_Q1_cost_processed.txt
Costco,COST,2020,2,2020_Q2_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2020_Q2_cost_processed.txt
Costco,COST,2020,3,2020_Q3_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2020_Q3_cost_processed.txt
Costco,COST,2020,4,2020_Q4_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2020_Q4_cost_processed.txt
Costco,COST,2021,1,2021_Q1_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2021_Q1_cost_processed.txt
Costco,COST,2021,2,2021_Q2_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2021_Q2_cost_processed.txt
Costco,COST,2021,3,2021_Q3_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2021_Q3_cost_processed.txt
Costco,COST,2021,4,2021_Q4_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2021_Q4_cost_processed.txt
Costco,COST,2022,1,2022_Q1_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2022_Q1_cost_processed.txt
Costco,COST,2022,2,2022_Q2_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2022_Q2_cost_processed.txt
Costco,COST,2022,3,2022_Q3_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2022_Q3_cost_processed.txt
Costco,COST,2022,4,2022_Q4_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2022_Q4_cost_processed.txt
Costco,COST,2023,1,2023_Q1_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2023_Q1_cost_processed.txt
Costco,COST,2023,2,2023_Q2_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2023_Q2_cost_processed.txt
Costco,COST,2023,3,2023_Q3_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2023_Q3_cost_processed.txt
Costco,COST,2023,4,2023_Q4_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2023_Q4_cost_processed.txt
Costco,COST,2024,1,2024_Q1_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2024_Q1_cost_processed.txt
Costco,COST,2024,2,2024_Q2_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2024_Q2_cost_processed.txt
Costco,COST,2024,3,2024_Q3_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2024_Q3_cost_processed.txt
Costco,COST,2024,4,2024_Q4_cost_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Costco/2024_Q4_cost_processed.txt
Deutsche Bank,DBK,2017,4,2017_Q4_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2017_Q4_dbk_processed.txt
Deutsche Bank,DBK,2018,1,2018_Q1_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2018_Q1_dbk_processed.txt
Deutsche Bank,DBK,2018,2,2018_Q2_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2018_Q2_dbk_processed.txt
Deutsche Bank,DBK,2018,3,2018_Q3_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2018_Q3_dbk_processed.txt
Deutsche Bank,DBK,2018,4,2018_Q4_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2018_Q4_dbk_processed.txt
Deutsche Bank,DBK,2019,1,2019_Q1_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2019_Q1_dbk_processed.txt
Deutsche Bank,DBK,2019,2,2019_Q2_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2019_Q2_dbk_processed.txt
Deutsche Bank,DBK,2019,3,2019_Q3_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2019_Q3_dbk_processed.txt
Deutsche Bank,DBK,2019,4,2019_Q4_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2019_Q4_dbk_processed.txt
Deutsche Bank,DBK,2020,1,2020_Q1_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2020_Q1_dbk_processed.txt
Deutsche Bank,DBK,2020,2,2020_Q2_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2020_Q2_dbk_processed.txt
Deutsche Bank,DBK,2020,3,2020_Q3_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2020_Q3_dbk_processed.txt
Deutsche Bank,DBK,2020,4,2020_Q4_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2020_Q4_dbk_processed.txt
Deutsche Bank,DBK,2021,1,2021_Q1_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2021_Q1_dbk_processed.txt
Deutsche Bank,DBK,2021,2,2021_Q2_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2021_Q2_dbk_processed.txt
Deutsche Bank,DBK,2021,3,2021_Q3_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2021_Q3_dbk_processed.txt
Deutsche Bank,DBK,2021,4,2021_Q4_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2021_Q4_dbk_processed.txt
Deutsche Bank,DBK,2022,1,2022_Q1_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2022_Q1_dbk_processed.txt
Deutsche Bank,DBK,2022,2,2022_Q2_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2022_Q2_dbk_processed.txt
Deutsche Bank,DBK,2022,3,2022_Q3_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2022_Q3_dbk_processed.txt
Deutsche Bank,DBK,2022,4,2022_Q4_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2022_Q4_dbk_processed.txt
Deutsche Bank,DBK,2023,1,2023_Q1_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2023_Q1_dbk_processed.txt
Deutsche Bank,DBK,2023,2,2023_Q2_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2023_Q2_dbk_processed.txt
Deutsche Bank,DBK,2023,3,2023_Q3_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2023_Q3_dbk_processed.txt
Deutsche Bank,DBK,2024,1,2024_Q1_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2024_Q1_dbk_processed.txt
Deutsche Bank,DBK,2024,2,2024_Q2_dbk_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Deutsche Bank/2024_Q2_dbk_processed.txt
EDF,EDF,2018,1,2018_Q1_edf_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/EDF/2018_Q1_edf_processed.txt
EDF,EDF,2018,3,2018_Q3_edf_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/EDF/2018_Q3_edf_processed.txt
EDF,EDF,2019,1,2019_Q1_edf_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/EDF/2019_Q1_edf_processed.txt
EDF,EDF,2019,3,2019_Q3_edf_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/EDF/2019_Q3_edf_processed.txt
EDF,EDF,2020,1,2020_Q1_edf_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/EDF/2020_Q1_edf_processed.txt
EDF,EDF,2020,2,2020_Q2_edf_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/EDF/2020_Q2_edf_processed.txt
EDF,EDF,2020,3,2020_Q3_edf_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/EDF/2020_Q3_edf_processed.txt
EDF,EDF,2021,1,2021_Q1_edf_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/EDF/2021_Q1_edf_processed.txt
EDF,EDF,2021,3,2021_Q3_edf_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/EDF/2021_Q3_edf_processed.txt
EDF,EDF,2022,2,2022_Q2_edf_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/EDF/2022_Q2_edf_processed.txt
EDF,EDF,2022,4,2022_Q4_edf_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/EDF/2022_Q4_edf_processed.txt
EDF,EDF,2023,2,2023_Q2_edf_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/EDF/2023_Q2_edf_processed.txt
Elevance Health,ELV,2017,4,2017_Q4_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2017_Q4_elv_processed.txt
Elevance Health,ELV,2018,1,2018_Q1_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2018_Q1_elv_processed.txt
Elevance Health,ELV,2018,2,2018_Q2_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2018_Q2_elv_processed.txt
Elevance Health,ELV,2018,3,2018_Q3_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2018_Q3_elv_processed.txt
Elevance Health,ELV,2018,4,2018_Q4_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2018_Q4_elv_processed.txt
Elevance Health,ELV,2019,1,2019_Q1_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2019_Q1_elv_processed.txt
Elevance Health,ELV,2019,2,2019_Q2_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2019_Q2_elv_processed.txt
Elevance Health,ELV,2019,3,2019_Q3_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2019_Q3_elv_processed.txt
Elevance Health,ELV,2019,4,2019_Q4_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2019_Q4_elv_processed.txt
Elevance Health,ELV,2020,1,2020_Q1_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2020_Q1_elv_processed.txt
Elevance Health,ELV,2020,2,2020_Q2_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2020_Q2_elv_processed.txt
Elevance Health,ELV,2020,3,2020_Q3_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2020_Q3_elv_processed.txt
Elevance Health,ELV,2020,4,2020_Q4_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2020_Q4_elv_processed.txt
Elevance Health,ELV,2021,1,2021_Q1_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2021_Q1_elv_processed.txt
Elevance Health,ELV,2021,2,2021_Q2_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2021_Q2_elv_processed.txt
Elevance Health,ELV,2021,3,2021_Q3_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2021_Q3_elv_processed.txt
Elevance Health,ELV,2021,4,2021_Q4_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2021_Q4_elv_processed.txt
Elevance Health,ELV,2022,1,2022_Q1_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2022_Q1_elv_processed.txt
Elevance Health,ELV,2022,2,2022_Q2_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2022_Q2_elv_processed.txt
Elevance Health,ELV,2022,3,2022_Q3_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2022_Q3_elv_processed.txt
Elevance Health,ELV,2022,4,2022_Q4_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2022_Q4_elv_processed.txt
Elevance Health,ELV,2023,1,2023_Q1_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2023_Q1_elv_processed.txt
Elevance Health,ELV,2023,2,2023_Q2_elv_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Elevance Health/2023_Q2_elv_processed.txt
